Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh),Renewables per capita (kWh)
Iraq,IRQ,1997,20021.387,0,856.144
Iraq,IRQ,1998,13424.986,0,778.487
Iraq,IRQ,1999,9905.092,0,433.57
Iraq,IRQ,2000,12395.757,0,377.878
Iraq,IRQ,2001,13527.192,0,421.919
Iraq,IRQ,2002,12297.311,0,501.498
Iraq,IRQ,2003,11010.265,0,505.236
Iraq,IRQ,2004,11387.237,0,591.514
Iraq,IRQ,2005,10735.858,0,488.959
Iraq,IRQ,2006,10760.103,0,486.013
Iraq,IRQ,2007,11293.572,0,434.57
Iraq,IRQ,2008,11685.11,0,272.664
Iraq,IRQ,2009,12822.133,0,256.271
Iraq,IRQ,2010,13258.309,0,316.919
Iraq,IRQ,2011,13600.754,0,286.728
Iraq,IRQ,2012,13871.819,0,355.139
Iraq,IRQ,2013,14378.959,0,359.441
Iraq,IRQ,2014,13373.949,0,213.913
Iraq,IRQ,2015,12923.178,0,185.148
Iraq,IRQ,2016,14487.68,0,235.505
Iraq,IRQ,2017,13997.747,0,148.683
Iraq,IRQ,2018,14367.604,0,121.25
Iraq,IRQ,2019,15574.017,0,159.691
Ireland,IRL,1965,22973.653,0,926.612
Ireland,IRL,1966,25853.982,0,831.854
Ireland,IRL,1967,28038.199,0,783.234
Ireland,IRL,1968,32702.769,0,745.253
Ireland,IRL,1969,32776.876,0,560.666
Ireland,IRL,1970,25251.354,0,766.535
Ireland,IRL,1971,26276.497,0,438.935
Ireland,IRL,1972,27150.264,0,638.108
Ireland,IRL,1973,28173.393,0,585.632
Ireland,IRL,1974,28059.013,0,712.084
Ireland,IRL,1975,26011.426,0,463.421
Ireland,IRL,1976,26057.499,0,516.484
Ireland,IRL,1977,27216.312,0,637.545
Ireland,IRL,1978,27944.267,0,588.444
Ireland,IRL,1979,30324.581,0,686.324
Ireland,IRL,1980,28936.023,0,687.15
Ireland,IRL,1981,27891.942,0,698.601
Ireland,IRL,1982,27479.675,0,645.363
Ireland,IRL,1983,26896.612,0,622.154
Ireland,IRL,1984,26529.902,0,544.735
Ireland,IRL,1985,27645.076,0,662.49
Ireland,IRL,1986,29802.63,0,725.865
Ireland,IRL,1987,30344.226,0,542.102
Ireland,IRL,1988,30073.976,0,689.897
Ireland,IRL,1989,31170.707,0,552.232
Ireland,IRL,1990,32746.487,0,551.442
Ireland,IRL,1991,33835.804,0,589.035
Ireland,IRL,1992,33896.532,0,646.838
Ireland,IRL,1993,34517.107,0,610.847
Ireland,IRL,1994,35568.969,0,731.038
Ireland,IRL,1995,36205.96,0,563.755
Ireland,IRL,1996,37998.101,0,585.488
Ireland,IRL,1997,39311.236,0,615.527
Ireland,IRL,1998,41631.02,0,881.272
Ireland,IRL,1999,43618.762,0,836.871
Ireland,IRL,2000,44729.837,0,870.166
Ireland,IRL,2001,46859.29,0,737.759
Ireland,IRL,2002,45504.571,0,968.999
Ireland,IRL,2003,43674.39,0,779.042
Ireland,IRL,2004,43242.103,0,930.001
Ireland,IRL,2005,43962.8,0,1217.073
Ireland,IRL,2006,43572.226,0,1563.634
Ireland,IRL,2007,43752.122,0,1716.791
Ireland,IRL,2008,42094.134,0,2144.615
Ireland,IRL,2009,37195.295,0,2398.327
Ireland,IRL,2010,36805.562,0,2135.547
Ireland,IRL,2011,33562.511,0,3061.908
Ireland,IRL,2012,33144.574,0,2936.59
Ireland,IRL,2013,32152.787,0,3119.713
Ireland,IRL,2014,31550.484,0,3512.846
Ireland,IRL,2015,32686.858,0,4273.479
Ireland,IRL,2016,34083.511,0,4025.154
Ireland,IRL,2017,33004.431,0,4669.149
Ireland,IRL,2018,32722.044,0,5257.814
Ireland,IRL,2019,31489.613,0,5830.545
Israel,ISR,1965,18663.233,0,0
Israel,ISR,1966,19014.661,0,0
Israel,ISR,1967,19394.678,0,0
Israel,ISR,1968,19882.142,0,0
Israel,ISR,1969,20251.118,0,0
Israel,ISR,1970,20494.132,0,0
Israel,ISR,1971,20692.571,0,0
Israel,ISR,1972,20899.196,0,0
Israel,ISR,1973,21140.23,0,0
Israel,ISR,1974,20907.418,0,0
Israel,ISR,1975,20911.89,0,0
Israel,ISR,1976,21491.164,0,0
Israel,ISR,1977,21910.383,0,0
Israel,ISR,1978,22827.068,0,0
Israel,ISR,1979,24456.953,0,0
Israel,ISR,1980,25545.559,0,0
Israel,ISR,1981,25508.066,0,1.473
Israel,ISR,1982,26056.476,0,1.448
Israel,ISR,1983,25820.265,0,0.712
Israel,ISR,1984,25761.953,0,1.4
Israel,ISR,1985,24632.755,0,1.377
Israel,ISR,1986,25484.62,0,4.064
Israel,ISR,1987,27763.676,0,6.666
Israel,ISR,1988,29193.753,0,6.548
Israel,ISR,1989,29605.888,0,1.923
Israel,ISR,1990,29909.798,0,1.874
Israel,ISR,1991,30076.488,0,3.632
Israel,ISR,1992,31628.631,0,16.948
Israel,ISR,1993,32308.567,0,14.653
Israel,ISR,1994,34145.304,0,12.513
Israel,ISR,1995,36910.279,0,13.175
Israel,ISR,1996,37759.539,0,12.291
Israel,ISR,1997,36099.455,0,12.474
Israel,ISR,1998,37694.93,0,12.185
Israel,ISR,1999,38334.667,0,15.737
Israel,ISR,2000,39290.08,0,14.482
Israel,ISR,2001,38370.454,0,9.107
Israel,ISR,2002,38236.371,0,14.223
Israel,ISR,2003,38615.656,0,18.66
Israel,ISR,2004,38358.897,0,16.504
Israel,ISR,2005,38803.229,0,16.068
Israel,ISR,2006,37889.753,0,10.002
Israel,ISR,2007,39009.165,0,9.311
Israel,ISR,2008,38642.001,0,12.031
Israel,ISR,2009,36110.198,0,36.123
Israel,ISR,2010,37439.654,0,60.339
Israel,ISR,2011,37555.767,0,104.185
Israel,ISR,2012,38502.114,0,163.712
Israel,ISR,2013,35152.344,0,188.932
Israel,ISR,2014,33912.59,0,298.462
Israel,ISR,2015,35129.745,0,399.378
Israel,ISR,2016,35015.725,0,528.048
Israel,ISR,2017,36030.942,0,512.676
Israel,ISR,2018,35466.923,0,522.488
Israel,ISR,2019,35864.075,0,845.189
Italy,ITA,1965,15186.762,188.672,2435.536
Italy,ITA,1966,16485.815,206.107,2511.436
Italy,ITA,1967,18073.829,166.986,2427.174
Italy,ITA,1968,19620.978,135.535,2435.733
Italy,ITA,1969,21302.88,87.741,2350.465
Italy,ITA,1970,23565.468,164.843,2314.912
Italy,ITA,1971,24841.086,173.453,2231.337
Italy,ITA,1972,25883.116,185.632,2311.702
Italy,ITA,1973,27180.262,159.794,2103.869
Italy,ITA,1974,26952.126,172.354,2124.857
Italy,ITA,1975,26009.765,190.999,2262.183
Italy,ITA,1976,27566.539,190.41,2150.081
Italy,ITA,1977,26937.449,168.575,2732.511
Italy,ITA,1978,27811.948,219.686,2446.018
Italy,ITA,1979,28739.379,129.944,2461.029
Italy,ITA,1980,27898.441,108.846,2425.56
Italy,ITA,1981,27299.642,133.076,2286.083
Italy,ITA,1982,26514.57,333.657,2205.845
Italy,ITA,1983,25905.244,282.99,2194.135
Italy,ITA,1984,26195.496,336.433,2240.914
Italy,ITA,1985,26118.693,342.679,2161.455
Italy,ITA,1986,26778.73,426.923,2173.955
Italy,ITA,1987,28144.684,8.478,2104.872
Italy,ITA,1988,28831.172,0,2166.131
Italy,ITA,1989,30067.338,0,1814.771
Italy,ITA,1990,30313.429,0,1699.492
Italy,ITA,1991,30498.363,0,2215.824
Italy,ITA,1992,30435.051,0,2224.699
Italy,ITA,1993,29911.156,0,2196.215
Italy,ITA,1994,29697.257,0,2342.072
Italy,ITA,1995,31366.087,0,2014.206
Italy,ITA,1996,31239.807,0,2249.954
Italy,ITA,1997,31800.208,0,2255.555
Italy,ITA,1998,32785.467,0,2275.221
Italy,ITA,1999,33706.075,0,2515.917
Italy,ITA,2000,34219.494,0,2493.005
Italy,ITA,2001,34145.354,0,2637.076
Italy,ITA,2002,33974.395,0,2316.763
Italy,ITA,2003,35013.003,0,2218.013
Italy,ITA,2004,35092.131,0,2564.076
Italy,ITA,2005,35211.977,0,2268.795
Italy,ITA,2006,34788.389,0,2349.101
Italy,ITA,2007,34124.067,0,2191.06
Italy,ITA,2008,32964.201,0,2741.789
Italy,ITA,2009,29937.283,0,3292.735
Italy,ITA,2010,30457.477,0,3650.998
Italy,ITA,2011,29296.433,0,3871.756
Italy,ITA,2012,27848.142,0,4260.053
Italy,ITA,2013,25431.184,0,5010.942
Italy,ITA,2014,23358.869,0,5291.623
Italy,ITA,2015,24459.431,0,4743.923
Italy,ITA,2016,24789.271,0,4656.562
Italy,ITA,2017,25267.323,0,4463.296
Italy,ITA,2018,25031.384,0,4883.847
Italy,ITA,2019,24476.028,0,4762.984
Japan,JPN,1965,16237.732,0.705,2146.391
Japan,JPN,1966,17847.832,16.288,2213.109
Japan,JPN,1967,20834.25,17.33,1888.644
Japan,JPN,1968,23006.845,28.397,1997.845
Japan,JPN,1969,26099.997,29.04,2022.356
Japan,JPN,1970,28921.814,121.273,2002.485
Japan,JPN,1971,30173.829,209.064,2203.797
Japan,JPN,1972,31211.938,243.882,2195.669
Japan,JPN,1973,34905.941,246.181,1700.008
Japan,JPN,1974,33930.084,492.866,2076.337
Japan,JPN,1975,31737.098,620.851,2070.356
Japan,JPN,1976,32404.489,832.73,2051.528
Japan,JPN,1977,32654.87,765.856,1778.066
Japan,JPN,1978,33209.113,1421.815,1698.963
Japan,JPN,1979,33819.186,1673.152,1945.298
Japan,JPN,1980,31972.942,1947.254,2107.4
Japan,JPN,1981,31121.357,2054.565,2075.867
Japan,JPN,1982,29107.747,2378.897,2124.513
Japan,JPN,1983,28989.501,2636.225,2198.255
Japan,JPN,1984,31490.22,3077.473,1919.318
Japan,JPN,1985,30703.671,3636.87,2178.172
Japan,JPN,1986,30481.843,3749.608,2145.408
Japan,JPN,1987,30664.179,4256.849,2021.825
Japan,JPN,1988,32841.961,3908.625,2388.766
Japan,JPN,1989,33732.48,4160.528,2435.85
Japan,JPN,1990,34980.058,4341,2191.706
Japan,JPN,1991,35392.834,4640.236,2358.386
Japan,JPN,1992,35932.898,4810.269,2036.977
Japan,JPN,1993,35476.76,5473.489,2301.713
Japan,JPN,1994,37388.057,5690.909,1718.073
Japan,JPN,1995,38087.092,6306.434,2047.171
Japan,JPN,1996,38687.621,6503.387,2028.371
Japan,JPN,1997,38710.491,7030.359,2254.195
Japan,JPN,1998,37432.468,7123.23,2303.259
Japan,JPN,1999,38492.801,6920.887,2193.261
Japan,JPN,2000,38908.517,6951.237,2200.724
Japan,JPN,2001,38470.782,6926.432,2124.52
Japan,JPN,2002,38461.765,6737.483,2114.922
Japan,JPN,2003,39786.359,4894.772,2385.596
Japan,JPN,2004,39165.19,6036.009,2373.987
Japan,JPN,2005,40076.413,6142.452,2154.558
Japan,JPN,2006,39477.17,6333.413,2382.454
Japan,JPN,2007,39808.81,5767.719,2103.606
Japan,JPN,2008,39742.891,5169.968,2094.658
Japan,JPN,2009,35264.336,5604.872,1984.91
Japan,JPN,2010,37315.487,5930.167,2398.334
Japan,JPN,2011,37772.479,3285.788,2288.779
Japan,JPN,2012,40477.725,360.848,2232.896
Japan,JPN,2013,40028.08,291.371,2405.333
Japan,JPN,2014,39011.692,0,2658.675
Japan,JPN,2015,37998.298,89.43,3044.241
Japan,JPN,2016,37356.97,347.961,2797.594
Japan,JPN,2017,37382.176,570.065,3158.677
Japan,JPN,2018,36666.252,959.475,3473.436
Japan,JPN,2019,35756.976,1281.169,3807.995
Kazakhstan,KAZ,1985,49828.972,0,923.883
Kazakhstan,KAZ,1986,50470.669,0,837.871
Kazakhstan,KAZ,1987,50853.926,0,992.713
Kazakhstan,KAZ,1988,51973.61,0,1198.372
Kazakhstan,KAZ,1989,50691.852,17.293,1240.62
Kazakhstan,KAZ,1990,51125.788,0,1248.848
Kazakhstan,KAZ,1991,51042.44,91.473,1221.524
Kazakhstan,KAZ,1992,50656.731,79.065,1169.861
Kazakhstan,KAZ,1993,44764.157,76.626,1309.665
Kazakhstan,KAZ,1994,39832.794,65.894,1591.39
Kazakhstan,KAZ,1995,36230.573,13.951,1461.057
Kazakhstan,KAZ,1996,31939.231,15.706,1302.706
Kazakhstan,KAZ,1997,28528.395,54.185,1171.803
Kazakhstan,KAZ,1998,27293.851,16.163,1122.998
Kazakhstan,KAZ,1999,25885.687,0,1133.969
Kazakhstan,KAZ,2000,23585.912,0,1401.836
Kazakhstan,KAZ,2001,26657.246,0,1495.765
Kazakhstan,KAZ,2002,27063.549,0,1627.576
Kazakhstan,KAZ,2003,29786.952,0,1556.051
Kazakhstan,KAZ,2004,31487.701,0,1430.129
Kazakhstan,KAZ,2005,32857.312,0,1371.913
Kazakhstan,KAZ,2006,34504.122,0,1335.202
Kazakhstan,KAZ,2007,38163.507,0,1382.328
Kazakhstan,KAZ,2008,40052.322,0,1241.465
Kazakhstan,KAZ,2009,35787.675,0,1124.917
Kazakhstan,KAZ,2010,37995.84,0,1287.001
Kazakhstan,KAZ,2011,41399.262,0,1238.842
Kazakhstan,KAZ,2012,42325.791,0,1174.706
Kazakhstan,KAZ,2013,42165.406,0,1163.297
Kazakhstan,KAZ,2014,42047.538,0,1217.424
Kazakhstan,KAZ,2015,40714.035,0,1360.124
Kazakhstan,KAZ,2016,40430.566,0,1690.447
Kazakhstan,KAZ,2017,42283.346,0,1610.17
Kazakhstan,KAZ,2018,46316.608,0,1479.473
Kazakhstan,KAZ,2019,44974.219,0,1438.711
Kuwait,KWT,1965,171795.261,0,0
Kuwait,KWT,1966,162420.533,0,0
Kuwait,KWT,1967,150130.565,0,0
Kuwait,KWT,1968,144154.747,0,0
Kuwait,KWT,1969,135880.708,0,0
Kuwait,KWT,1970,102567.718,0,0
Kuwait,KWT,1971,95473.06,0,0
Kuwait,KWT,1972,99568.675,0,0
Kuwait,KWT,1973,93432.699,0,0
Kuwait,KWT,1974,84497.361,0,0
Kuwait,KWT,1975,71486.973,0,0
Kuwait,KWT,1976,79369.258,0,0
Kuwait,KWT,1977,76171.448,0,0
Kuwait,KWT,1978,78620.479,0,0
Kuwait,KWT,1979,90116.729,0,0
Kuwait,KWT,1980,64358.691,0,0
Kuwait,KWT,1981,77546.457,0,0
Kuwait,KWT,1982,74013.097,0,0
Kuwait,KWT,1983,78110.663,0,0
Kuwait,KWT,1984,79484.771,0,0
Kuwait,KWT,1985,73789.273,0,0
Kuwait,KWT,1986,79272.615,0,0
Kuwait,KWT,1987,69736.966,0,0
Kuwait,KWT,1988,75438.467,0,0
Kuwait,KWT,1989,79766.844,0,0
Kuwait,KWT,1990,37793.816,0,0
Kuwait,KWT,1991,22224.637,0,0
Kuwait,KWT,1992,43050.063,0,0
Kuwait,KWT,1993,62607.318,0,0
Kuwait,KWT,1994,82228.48,0,0
Kuwait,KWT,1995,106060.887,0,0
Kuwait,KWT,1996,103669.42,0,0
Kuwait,KWT,1997,102691.259,0,0
Kuwait,KWT,1998,116520.924,0,0
Kuwait,KWT,1999,112714.113,0,0
Kuwait,KWT,2000,112287.174,0,0
Kuwait,KWT,2001,110892.028,0,0
Kuwait,KWT,2002,111152.141,0,0
Kuwait,KWT,2003,129159.664,0,0
Kuwait,KWT,2004,142196.014,0,0
Kuwait,KWT,2005,152576.276,0,0
Kuwait,KWT,2006,137852.727,0,0
Kuwait,KWT,2007,126970.563,0,0
Kuwait,KWT,2008,130210.611,0,0
Kuwait,KWT,2009,128064.343,0,0
Kuwait,KWT,2010,130930.79,0,0
Kuwait,KWT,2011,124080.316,0,0
Kuwait,KWT,2012,130407.767,0,0
Kuwait,KWT,2013,128398.874,0,0.132
Kuwait,KWT,2014,112493.906,0,2.26
Kuwait,KWT,2015,117462.166,0,3.357
Kuwait,KWT,2016,118287.209,0,31.023
Kuwait,KWT,2017,107995.049,0,40.886
Kuwait,KWT,2018,105496.454,0,49.984
Kuwait,KWT,2019,108032.964,0,94.099
Latvia,LVA,1985,37768.621,0,3205.775
Latvia,LVA,1986,34548.576,0,3203.492
Latvia,LVA,1987,30142.716,0,3911.349
Latvia,LVA,1988,28748.539,0,3145.466
Latvia,LVA,1989,27917.927,0,3760.253
Latvia,LVA,1990,27466.853,0,4688.025
Latvia,LVA,1991,26423.353,0,3434.213
Latvia,LVA,1992,18923.722,0,2672.818
Latvia,LVA,1993,15738.013,0,3092.875
Latvia,LVA,1994,14878.242,0,3608.712
Latvia,LVA,1995,14307.641,0,3252.927
Latvia,LVA,1996,14506.77,0,2085.296
Latvia,LVA,1997,13466.945,0,3346.245
Latvia,LVA,1998,13448.688,0,4933.959
Latvia,LVA,1999,12639.522,0,3182.681
Latvia,LVA,2000,12333.753,0,3290.458
Latvia,LVA,2001,13704.48,0,3321.284
Latvia,LVA,2002,14476.408,0,2920.581
Latvia,LVA,2003,14630.546,0,2762.167
Latvia,LVA,2004,15946.265,0,3796.226
Latvia,LVA,2005,16493.999,0,4079.008
Latvia,LVA,2006,16436.248,0,3348.105
Latvia,LVA,2007,17243.304,0,3417.598
Latvia,LVA,2008,17126.332,0,3905.522
Latvia,LVA,2009,15777.985,0,4345.524
Latvia,LVA,2010,18521.009,0,4472.755
Latvia,LVA,2011,16957.721,0,3809.479
Latvia,LVA,2012,16584.753,0,5099.481
Latvia,LVA,2013,16698.18,0,4423.399
Latvia,LVA,2014,16157.044,0,3480.775
Latvia,LVA,2015,16798.05,0,3525.21
Latvia,LVA,2016,17523.234,0,4436.411
Latvia,LVA,2017,17322.357,0,6998.596
Latvia,LVA,2018,17685.728,0,4510.034
Latvia,LVA,2019,18708.699,0,4206.245
Lithuania,LTU,1985,42849.987,7392.555,306.731
Lithuania,LTU,1986,38272.815,7637.564,297.168
Lithuania,LTU,1987,40677.756,7033.3,277.541
Lithuania,LTU,1988,39865.777,9728.943,291.969
Lithuania,LTU,1989,40777.778,12559.442,289.987
Lithuania,LTU,1990,41215.405,12801.387,311.147
Lithuania,LTU,1991,44412.14,12773.13,253.96
Lithuania,LTU,1992,23936.505,11025.256,234.243
Lithuania,LTU,1993,18056.597,9276.923,297.376
Lithuania,LTU,1994,17823.968,5866.148,344.082
Lithuania,LTU,1995,17630.267,9054.016,285.666
Lithuania,LTU,1996,18524.625,10745.785,251.264
Lithuania,LTU,1997,17864.177,9329.616,228.895
Lithuania,LTU,1998,18696.151,10590.726,325.832
Lithuania,LTU,1999,16737.889,7762.671,325.872
Lithuania,LTU,2000,15174.778,6677.935,269.132
Lithuania,LTU,2001,16767.612,9025.963,260.166
Lithuania,LTU,2002,16465.932,11255.873,284.302
Lithuania,LTU,2003,17005.217,12356.183,265.015
Lithuania,LTU,2004,17737.976,12091.145,342.439
Lithuania,LTU,2005,19055.109,8315.448,369.617
Lithuania,LTU,2006,19506.033,7000.998,352.672
Lithuania,LTU,2007,21171.726,8014.318,473.3
Lithuania,LTU,2008,21161.909,8128.519,494.594
Lithuania,LTU,2009,18195.474,8990.006,566.607
Lithuania,LTU,2010,20042.322,0,760.342
Lithuania,LTU,2011,20949.93,0,934.71
Lithuania,LTU,2012,21178.377,0,1000.115
Lithuania,LTU,2013,19389.944,0,1298.16
Lithuania,LTU,2014,18883.582,0,1293.528
Lithuania,LTU,2015,19899.227,0,1449.265
Lithuania,LTU,2016,20264.535,0,1817.44
Lithuania,LTU,2017,21438.418,0,2228.736
Lithuania,LTU,2018,22579.247,0,1903.3
Lithuania,LTU,2019,22567.531,0,2188.223
Luxembourg,LUX,1965,125904.757,0,727.374
Luxembourg,LUX,1966,119961.797,0,650.595
Luxembourg,LUX,1967,117341.24,0,729.849
Luxembourg,LUX,1968,126201.849,0,741.006
Luxembourg,LUX,1969,135175.522,0,641.001
Luxembourg,LUX,1970,139489.224,0,704.363
Luxembourg,LUX,1971,133627.129,0,395.793
Luxembourg,LUX,1972,136535.744,0,462.657
Luxembourg,LUX,1973,143579.952,0,404.957
Luxembourg,LUX,1974,144365.739,0,593.06
Luxembourg,LUX,1975,118883.352,0,508.043
Luxembourg,LUX,1976,118269.672,0,317.414
Luxembourg,LUX,1977,109326.079,0,708.953
Luxembourg,LUX,1978,113153.803,0,691.021
Luxembourg,LUX,1979,115624.988,0,747.292
Luxembourg,LUX,1980,106204.228,0,772.604
Luxembourg,LUX,1981,90390.606,0,838.676
Luxembourg,LUX,1982,84714.606,0,760.046
Luxembourg,LUX,1983,79155.91,0,743.783
Luxembourg,LUX,1984,85052.93,0,796.206
Luxembourg,LUX,1985,87261.141,0,663.117
Luxembourg,LUX,1986,84702.726,0,776.055
Luxembourg,LUX,1987,79421.22,0,914.054
Luxembourg,LUX,1988,80819.64,0,853.907
Luxembourg,LUX,1989,92193.606,0,654.498
Luxembourg,LUX,1990,96608.315,0,599.95
Luxembourg,LUX,1991,102683.336,0,705.067
Luxembourg,LUX,1992,101785.93,0,580.918
Luxembourg,LUX,1993,101571.293,0,571.733
Luxembourg,LUX,1994,96288.258,0,698.453
Luxembourg,LUX,1995,82382.817,0,731.843
Luxembourg,LUX,1996,83750.185,0,506.227
Luxembourg,LUX,1997,80595.951,0,680.682
Luxembourg,LUX,1998,76433.575,0,932.891
Luxembourg,LUX,1999,80034.657,0,785.319
Luxembourg,LUX,2000,84161.455,0,1087.15
Luxembourg,LUX,2001,89471.592,0,1051.782
Luxembourg,LUX,2002,97146.907,0,934.259
Luxembourg,LUX,2003,101307.93,0,860.204
Luxembourg,LUX,2004,113283.21,0,1169.23
Luxembourg,LUX,2005,113404.441,0,1227.775
Luxembourg,LUX,2006,109245.964,0,1408.912
Luxembourg,LUX,2007,102828.203,0,1479.426
Luxembourg,LUX,2008,99865.178,0,1536.946
Luxembourg,LUX,2009,93241.587,0,1413.67
Luxembourg,LUX,2010,96186.544,0,1375.703
Luxembourg,LUX,2011,91664.845,0,1227.192
Luxembourg,LUX,2012,87598.877,0,1494.309
Luxembourg,LUX,2013,81057.731,0,1745.355
Luxembourg,LUX,2014,76288.761,0,1823.303
Luxembourg,LUX,2015,72087.008,0,1922.022
Luxembourg,LUX,2016,69388.837,0,1985.789
Luxembourg,LUX,2017,69860.468,0,2535.116
Luxembourg,LUX,2018,71373.485,0,2816.547
Luxembourg,LUX,2019,71243.909,0,3113.266
Malaysia,MYS,1965,2864.781,0,171.151
Malaysia,MYS,1966,3251.057,0,196.346
Malaysia,MYS,1967,3195.707,0,200.467
Malaysia,MYS,1968,3160.205,0,216.871
Malaysia,MYS,1969,3186.113,0,267.008
Malaysia,MYS,1970,3439.408,0,309.042
Malaysia,MYS,1971,3770.47,0,262.661
Malaysia,MYS,1972,4173.533,0,283.076
Malaysia,MYS,1973,4414.742,0,265.486
Malaysia,MYS,1974,4402.911,0,235.401
Malaysia,MYS,1975,4472.238,0,229.54
Malaysia,MYS,1976,4883.614,0,211.191
Malaysia,MYS,1977,5351.967,0,167.014
Malaysia,MYS,1978,7188.599,0,191.342
Malaysia,MYS,1979,8569.158,0,227.738
Malaysia,MYS,1980,8950.074,0,283.607
Malaysia,MYS,1981,8938.337,0,306.859
Malaysia,MYS,1982,9445.224,0,288.445
Malaysia,MYS,1983,10592.928,0,327.883
Malaysia,MYS,1984,10821.991,0,631.08
Malaysia,MYS,1985,10481.488,0,671.058
Malaysia,MYS,1986,11443.339,0,713.422
Malaysia,MYS,1987,11340.101,0,834.891
Malaysia,MYS,1988,11608.284,0,934.891
Malaysia,MYS,1989,12762.588,0,839.018
Malaysia,MYS,1990,13654.201,0,620.369
Malaysia,MYS,1991,16160.582,0,667.344
Malaysia,MYS,1992,17102.504,0,626.51
Malaysia,MYS,1993,17340.52,0,691.843
Malaysia,MYS,1994,18296.916,0,901.409
Malaysia,MYS,1995,18670.104,0,843.042
Malaysia,MYS,1996,20549.353,0,685.128
Malaysia,MYS,1997,23545.209,0,537.573
Malaysia,MYS,1998,21271.136,0,559.827
Malaysia,MYS,1999,23195.041,0,925.722
Malaysia,MYS,2000,25384.513,0,905.994
Malaysia,MYS,2001,25125.416,0,772.911
Malaysia,MYS,2002,26467.658,0,659.139
Malaysia,MYS,2003,28307.853,0,607.381
Malaysia,MYS,2004,29560.849,0,660.806
Malaysia,MYS,2005,30923.663,0,690.975
Malaysia,MYS,2006,31498.423,0,708.684
Malaysia,MYS,2007,33010.365,0,667.719
Malaysia,MYS,2008,33376.967,0,833.889
Malaysia,MYS,2009,31779.901,0,783.525
Malaysia,MYS,2010,32290.167,0,704.709
Malaysia,MYS,2011,32757.198,0,867.729
Malaysia,MYS,2012,34625.834,0,953.43
Malaysia,MYS,2013,35562.934,0,1133.191
Malaysia,MYS,2014,35307.154,0,1219.158
Malaysia,MYS,2015,35271.133,0,1249.212
Malaysia,MYS,2016,36219.409,0,1728.763
Malaysia,MYS,2017,35769.575,0,2245.702
Malaysia,MYS,2018,34740.698,0,2189.378
Malaysia,MYS,2019,34687.091,0,2226.571
Mexico,MEX,1965,6053.795,0,557.961
Mexico,MEX,1966,6165.742,0,617.434
Mexico,MEX,1967,6047.63,0,651.734
Mexico,MEX,1968,6346.684,0,725.072
Mexico,MEX,1969,6783.185,0,745.599
Mexico,MEX,1970,6984.552,0,809.426
Mexico,MEX,1971,7192.332,0,762.639
Mexico,MEX,1972,7746.476,0,788.841
Mexico,MEX,1973,8124.501,0,815.323
Mexico,MEX,1974,8745.702,0,822.835
Mexico,MEX,1975,9213.867,0,731.632
Mexico,MEX,1976,9490.492,0,808.904
Mexico,MEX,1977,9706.891,0,874.159
Mexico,MEX,1978,10897.9,0,724.217
Mexico,MEX,1979,11734.025,0,799.299
Mexico,MEX,1980,12599.065,0,730.714
Mexico,MEX,1981,13349.351,0,1023.818
Mexico,MEX,1982,13690.759,0,946.788
Mexico,MEX,1983,13306.478,0,843.775
Mexico,MEX,1984,13543.402,0,934.993
Mexico,MEX,1985,13762.044,0,1099.234
Mexico,MEX,1986,13248.472,0,883.872
Mexico,MEX,1987,13476.489,0,831.342
Mexico,MEX,1988,13216.531,0,910.091
Mexico,MEX,1989,13603.872,12.545,1012.693
Mexico,MEX,1990,14026.401,97.189,979.731
Mexico,MEX,1991,14339.584,137.796,924.512
Mexico,MEX,1992,14203.842,125.02,1058.578
Mexico,MEX,1993,14001.414,154.553,1039.327
Mexico,MEX,1994,14850.146,130.607,816.482
Mexico,MEX,1995,14005.138,255.859,1031.106
Mexico,MEX,1996,14168.251,234.934,1119.284
Mexico,MEX,1997,14290.46,306.988,947.252
Mexico,MEX,1998,14835.58,267.928,889.341
Mexico,MEX,1999,14566.347,285.001,1105.479
Mexico,MEX,2000,15123.696,230.901,1108.29
Mexico,MEX,2001,14839.673,240.1,955.028
Mexico,MEX,2002,15223.695,262.818,843.907
Mexico,MEX,2003,15248.361,277.548,717.852
Mexico,MEX,2004,15796.091,238.129,849.764
Mexico,MEX,2005,16521.288,274.174,919.985
Mexico,MEX,2006,16788.075,270.035,953.749
Mexico,MEX,2007,16703.481,253.548,881.394
Mexico,MEX,2008,16570.913,233.543,1138.339
Mexico,MEX,2009,16470.432,244.96,823.931
Mexico,MEX,2010,16601.827,134.358,1058.648
Mexico,MEX,2011,17140.726,225.989,1024.666
Mexico,MEX,2012,17116.365,192.612,942.592
Mexico,MEX,2013,16970.836,254.24,864.516
Mexico,MEX,2014,16430.404,204.625,1129.981
Mexico,MEX,2015,16285.966,240.341,999.343
Mexico,MEX,2016,16309.492,215.468,1009.83
Mexico,MEX,2017,16310.487,218.046,1048.039
Mexico,MEX,2018,15857.96,268.838,1116.305
Mexico,MEX,2019,15378.81,218.383,1213.589
Morocco,MAR,1965,994.095,0,236.785
Morocco,MAR,1966,1386.799,0,200.602
Morocco,MAR,1967,1461.527,0,173.124
Morocco,MAR,1968,1521.896,0,191.997
Morocco,MAR,1969,1592.623,0,242.703
Morocco,MAR,1970,1647.412,0,233.608
Morocco,MAR,1971,1699.307,0,258.224
